"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","v2016-04-01","property"
1,7,0,0,0,0,0,0,8,8,5," http://dbpedia.org/ontology/museum"
0,0,0,0,0,2,2,2,0,0,0," http://dbpedia.org/ontology/musicBy"
2,1,0,0,0,3,7,7,5,2,1," http://dbpedia.org/ontology/musicComposer"
0,0,0,0,0,0,2,3,1,0,0," http://dbpedia.org/ontology/musicalArtist"
0,0,0,0,0,0,2,3,1,0,0," http://dbpedia.org/ontology/musicalBand"
782,782,0,0,0,0,0,0,0,791,779," http://dbpedia.org/ontology/mythology"
0,0,0,4,2,36,0,0,0,0,0," http://dbpedia.org/ontology/naacpImageAward"
0,0,6,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/naacpimageaward"
0,0,0,0,0,2,2,1,0,0,0," http://dbpedia.org/ontology/narrator"
0,0,0,0,6,44,0,0,0,0,0," http://dbpedia.org/ontology/nationalFilmAward"
20,677,0,410,3,9,0,0,504,671,4615," http://dbpedia.org/ontology/nationalTeam"
0,0,0,298,0,0,0,0,0,0,0," http://dbpedia.org/ontology/nationalYears"
0,0,13,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/nationalfilmaward"
108036,116850,1736,1976,3856,24889,52610,64548,86892,119178,124456," http://dbpedia.org/ontology/nationality"
0,0,1010,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/nationalteam"
0,0,96,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/nationalyears"
194,4,0,0,0,0,0,0,0,0,1," http://dbpedia.org/ontology/ndlId"
3,2,0,0,0,1,4,5,5,3,1," http://dbpedia.org/ontology/nearestCity"
0,0,0,0,0,1,0,2,1,0,0," http://dbpedia.org/ontology/netIncome"
3,5,0,0,0,4,12,14,5,4,4," http://dbpedia.org/ontology/network"
1471,1812,39,40,50,209,533,588,942,1145,1965," http://dbpedia.org/ontology/networth"
562,10,0,0,0,0,0,0,0,410,7," http://dbpedia.org/ontology/nlaId"
20,47,0,0,1,45,68,68,68,61,46," http://dbpedia.org/ontology/nominee"
6,5,0,0,0,0,6,7,6,8,4," http://dbpedia.org/ontology/nonFictionSubject"
0,0,0,0,0,0,0,1,1,1,0," http://dbpedia.org/ontology/notableCommander"
1192,1077,0,0,133,558,882,1090,1083,1133,1104," http://dbpedia.org/ontology/notableIdea"
0,0,247,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/notableInstruments"
1309,1260,0,98,75,327,514,681,866,1087,1331," http://dbpedia.org/ontology/notableStudent"
6456,6263,0,330,419,1769,3535,4437,4944,5908,6444," http://dbpedia.org/ontology/notableWork"
0,0,279,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/notableworks"
0,0,2584,2813,0,0,0,0,0,0,0," http://dbpedia.org/ontology/notesOnPlaceOfBurial"
10,11,0,0,0,0,9,11,12,22,7," http://dbpedia.org/ontology/nrhpReferenceNumber"
0,0,0,0,0,0,1,1,0,0,0," http://dbpedia.org/ontology/nrhpType"
60163,65661,0,44,1867,6612,36066,46995,51596,57126,67845," http://dbpedia.org/ontology/number"
1,0,1,1,0,0,2,6,1,0,0," http://dbpedia.org/ontology/numberOfEmployees"
0,3,0,0,0,3,6,6,2,1,2," http://dbpedia.org/ontology/numberOfEpisodes"
961,929,0,48,67,43,114,106,925,930,891," http://dbpedia.org/ontology/numberOfFilms"
562421,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/numberOfGoals"
2,1,0,0,0,0,0,0,1,1,1," http://dbpedia.org/ontology/numberOfLocations"
539838,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/numberOfMatches"
15,19,0,0,0,0,14,17,21,22,10," http://dbpedia.org/ontology/numberOfPages"
1,2,0,0,0,2,6,6,2,1,1," http://dbpedia.org/ontology/numberOfSeasons"
0,0,0,0,1,2,0,0,1,1,0," http://dbpedia.org/ontology/numberOfStaff"
0,0,0,0,0,0,2,4,2,2,0," http://dbpedia.org/ontology/numberOfStudents"
0,0,41,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/numberoffilms"
325309,313140,8002,8747,11046,88815,190392,261840,297244,328042,329654," http://dbpedia.org/ontology/occupation"
9,8,0,0,1,5,13,14,14,20,5," http://dbpedia.org/ontology/oclc"
42772,86565,0,0,1428,13804,22373,27554,52579,132072,92826," http://dbpedia.org/ontology/office"
1,0,0,0,0,0,0,4,2,2,0," http://dbpedia.org/ontology/officialSchoolColour"
0,0,0,1,3,3,0,0,0,0,0," http://dbpedia.org/ontology/olivierAward"
2,0,0,0,0,0,0,2,2,3,0," http://dbpedia.org/ontology/openingDate"
0,1,0,0,0,0,0,0,0,0,1," http://dbpedia.org/ontology/openingTheme"
2,1,0,0,0,0,0,0,0,1,1," http://dbpedia.org/ontology/openingYear"
0,0,0,0,0,0,0,2,0,0,0," http://dbpedia.org/ontology/operatingIncome"
1,1,0,0,0,0,0,1,1,3,1," http://dbpedia.org/ontology/operator"
238,289,0,0,4,185,270,322,320,316,285," http://dbpedia.org/ontology/opponent"
24,0,0,0,0,0,0,0,0,98,0," http://dbpedia.org/ontology/orcidId"
0,0,0,0,0,0,0,1,2,0,0," http://dbpedia.org/ontology/order"
31288,44836,0,0,3652,32029,44006,49900,36659,80274,45744," http://dbpedia.org/ontology/orderInOffice"
0,2,0,0,0,0,1,1,1,0,2," http://dbpedia.org/ontology/origin"
0,0,3664,3714,0,0,0,0,0,0,0," http://dbpedia.org/ontology/otherName"
2344,3360,0,49,85,926,1549,1955,2292,3020,3578," http://dbpedia.org/ontology/otherParty"
95,119,0,0,0,0,67,66,79,86,145," http://dbpedia.org/ontology/otherWins"
6578,6802,0,57,127,789,1,7,5706,12376,6912," http://dbpedia.org/ontology/overallRecord"
5,2,0,0,0,1,1,22,4,6,1," http://dbpedia.org/ontology/owner"
3,1,0,0,0,3,3,20,4,5,1," http://dbpedia.org/ontology/owningCompany"
0,0,2,1,1,6,0,0,0,0,0," http://dbpedia.org/ontology/pages"
25921,28556,0,0,0,2580,13225,17139,26912,29798,28422," http://dbpedia.org/ontology/parent"
1,1,0,0,0,0,0,5,2,1,3," http://dbpedia.org/ontology/parentCompany"
0,0,103,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/parents"
1,1,0,0,0,0,0,0,0,1,1," http://dbpedia.org/ontology/part"
0,0,0,1,1,1,0,0,0,0,0," http://dbpedia.org/ontology/partOf"
1367,1345,127,105,178,322,608,817,996,1147,1496," http://dbpedia.org/ontology/partner"
0,0,1,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/partof"
49809,77826,44,1968,3754,31728,41869,53695,60373,74217,80936," http://dbpedia.org/ontology/party"
0,0,0,0,0,0,0,1,0,0,0," http://dbpedia.org/ontology/pastMember"
0,0,8,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/pastMembers"
0,0,0,59,0,0,0,0,0,0,0," http://dbpedia.org/ontology/pastTeam"
0,0,45,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/pastteams"
0,0,0,0,0,0,1,0,0,0,0," http://dbpedia.org/ontology/percentageOfAreaWater"
4275,5130,0,0,184,723,2437,3096,3419,3953,5208," http://dbpedia.org/ontology/personFunction"
1878,1744,0,0,139,630,1293,1673,1756,1880,1798," http://dbpedia.org/ontology/philosophicalSchool"
0,0,0,0,0,0,0,0,2,0,0," http://dbpedia.org/ontology/phylum"
153,208,0,0,0,0,20,28,45,52,212," http://dbpedia.org/ontology/picture"
0,0,0,0,0,0,1,4,7,7,0," http://dbpedia.org/ontology/pictureFormat"
6,2,2,2,1,1,3,5,5,5,3," http://dbpedia.org/ontology/place"
556,1316,4,4,18,83,450,552,578,592,1358," http://dbpedia.org/ontology/placeOfBurial"
0,0,1442,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/playername"
3319,3565,44,72,116,235,1713,2337,2810,6118,3720," http://dbpedia.org/ontology/plays"
789,768,6,6,39,493,838,839,813,811,761," http://dbpedia.org/ontology/podiums"
784,763,6,6,39,492,833,834,807,806,757," http://dbpedia.org/ontology/poles"
0,0,0,0,0,3,2,0,0,0,0," http://dbpedia.org/ontology/populationDensity"
0,0,0,0,0,9,0,9,9,9,0," http://dbpedia.org/ontology/populationPlace"
0,0,0,0,0,2,2,1,1,1,0," http://dbpedia.org/ontology/populationTotal"
90,330,0,0,13,217,258,273,287,568,335," http://dbpedia.org/ontology/portfolio"
4978,5059,0,0,0,0,4010,4415,4676,4781,5331," http://dbpedia.org/ontology/portrayer"
224112,213449,0,0,5347,23409,110353,402868,400716,226114,220429," http://dbpedia.org/ontology/position"
1,0,0,0,0,1,1,2,3,6,0," http://dbpedia.org/ontology/postalCode"
7390,62462,325,342,997,1583,4173,5460,6413,7418,66166," http://dbpedia.org/ontology/predecessor"
0,1,0,0,0,0,0,1,0,1,1," http://dbpedia.org/ontology/presenter"
6978,11200,0,0,586,3887,5544,7205,8532,10094,11858," http://dbpedia.org/ontology/president"
2,3,0,0,0,0,4,6,4,4,1," http://dbpedia.org/ontology/previousWork"
182,0,0,0,0,0,81,93,106,159,0," http://dbpedia.org/ontology/priceMoney"
7234,12213,0,0,547,4434,5701,7331,8777,10270,12935," http://dbpedia.org/ontology/primeMinister"
9,9,0,0,0,4,23,17,24,12,7," http://dbpedia.org/ontology/producer"
28,20,0,3,1,14,13,29,31,26,21," http://dbpedia.org/ontology/product"
0,0,2,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/products"
9278,14980,0,0,791,9001,11126,13511,14930,16794,15446," http://dbpedia.org/ontology/profession"
754,725,0,14,18,44,735,788,710,758,838," http://dbpedia.org/ontology/prospectLeague"
719,478,0,14,17,41,701,810,712,709,651," http://dbpedia.org/ontology/prospectTeam"
0,0,12,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/prospectleague"
0,0,12,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/prospectteam"
2932,3103,0,119,392,845,1827,2075,2400,2765,3196," http://dbpedia.org/ontology/pseudonym"
16,17,2,1,1,4,11,15,21,19,12," http://dbpedia.org/ontology/publisher"
2,3,0,0,0,1,0,1,3,4,1," http://dbpedia.org/ontology/purpose"
14876,13355,0,0,0,0,0,0,14075,14851,13435," http://dbpedia.org/ontology/race"
3757,3739,0,0,0,0,0,0,3313,3566,3818," http://dbpedia.org/ontology/raceHorse"
796,775,6,6,39,494,841,841,817,818,768," http://dbpedia.org/ontology/races"
0,0,0,0,0,0,0,0,1,0,0," http://dbpedia.org/ontology/range"
0,0,3342,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/rank"
50,54,0,0,0,0,49,50,51,50,55," http://dbpedia.org/ontology/rankingWins"
6,214,0,0,0,0,0,0,174,214,196," http://dbpedia.org/ontology/rating"
1,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/rebuildingDate"
50588,45859,0,0,1719,20664,32077,40279,43951,47960,46098," http://dbpedia.org/ontology/recordLabel"
7,5,0,0,0,2,3,9,7,7,2," http://dbpedia.org/ontology/recordedIn"
18573,27313,0,0,1824,13416,16871,20698,23194,26598,28686," http://dbpedia.org/ontology/region"
0,0,0,0,0,2,0,1,0,0,0," http://dbpedia.org/ontology/regionServed"
0,1,0,0,0,2,4,11,8,9,0," http://dbpedia.org/ontology/related"
6594,8284,0,301,519,1978,3688,4799,5716,7200,8742," http://dbpedia.org/ontology/relation"
0,0,278,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/relations"
11325,12202,0,114,182,828,4820,6201,7374,9549,13787," http://dbpedia.org/ontology/relative"
0,0,96,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/relatives"
9,11,1,2,0,9,27,25,20,14,9," http://dbpedia.org/ontology/releaseDate"
10,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/releaseLocation"
28752,33565,1044,1134,1762,11873,18598,29316,33487,39806,35591," http://dbpedia.org/ontology/religion"
48301,62226,1025,1180,1393,14826,29855,40099,47304,56939,65319," http://dbpedia.org/ontology/residence"
0,0,0,36,53,0,0,0,0,0,0," http://dbpedia.org/ontology/resides"
21553,21817,1962,2179,2338,6138,10909,14522,17211,19829,23048," http://dbpedia.org/ontology/restingPlace"
0,0,13,9,0,0,0,0,0,0,0," http://dbpedia.org/ontology/restingPlaceCoordinates"
0,517,0,0,34,123,208,277,350,446,520," http://dbpedia.org/ontology/restingPlacePosition"
5,3,1,1,1,1,2,2,3,8,2," http://dbpedia.org/ontology/result"
2,2,1,1,1,2,5,7,2,2,1," http://dbpedia.org/ontology/revenue"
0,0,0,0,0,3,6,5,0,0,0," http://dbpedia.org/ontology/review"
10,0,0,0,0,0,0,0,0,16,0," http://dbpedia.org/ontology/ridId"
0,3,0,0,0,0,0,0,0,0,1," http://dbpedia.org/ontology/rkdArtistsId"
0,0,0,0,0,0,0,0,1,0,0," http://dbpedia.org/ontology/role"
33,18,0,0,7,19,45,49,46,43,17," http://dbpedia.org/ontology/royalAnthem"
4,12,0,0,0,11,15,15,18,18,11," http://dbpedia.org/ontology/runningMate"
8,11,1,2,0,13,29,32,16,10,8," http://dbpedia.org/ontology/runtime"
0,0,38,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/sagaward"
300,357,18,16,18,90,193,237,296,299,387," http://dbpedia.org/ontology/salary"
4967,5185,0,20,0,178,1271,1824,2416,3794,5855," http://dbpedia.org/ontology/school"
0,0,0,0,0,1,0,1,1,2,0," http://dbpedia.org/ontology/schoolCode"
0,0,0,12,4,20,0,0,0,0,0," http://dbpedia.org/ontology/screenActorsGuildAward"
4,2,0,0,0,0,0,0,2,1,2," http://dbpedia.org/ontology/season"
0,0,0,0,0,0,1,1,1,0,0," http://dbpedia.org/ontology/seasonNumber"
1,1,0,0,0,0,0,0,0,1,1," http://dbpedia.org/ontology/secretaryGeneral"
1106,583,32,48,67,208,587,1118,1119,1129,584," http://dbpedia.org/ontology/selection"
680,3,0,0,0,0,0,0,0,1262,1," http://dbpedia.org/ontology/selibrId"
160,377,0,0,32,82,127,128,154,320,442," http://dbpedia.org/ontology/seniority"
2534,2436,0,0,0,0,2299,2826,2443,2454,2727," http://dbpedia.org/ontology/series"
17541,19560,0,0,2417,7270,13036,15245,17149,19151,20215," http://dbpedia.org/ontology/serviceEndYear"
522,623,0,0,9,52,151,222,357,910,740," http://dbpedia.org/ontology/serviceNumber"
21375,23805,0,0,2878,8159,14070,16339,18265,20395,24606," http://dbpedia.org/ontology/serviceStartYear"
0,0,32,2118,0,0,0,0,0,0,0," http://dbpedia.org/ontology/serviceYears"
0,0,0,0,0,0,1,1,1,0,0," http://dbpedia.org/ontology/shareOfAudience"
0,0,0,0,0,0,0,0,1,1,0," http://dbpedia.org/ontology/shipDraft"
0,0,0,0,0,0,0,0,1,1,0," http://dbpedia.org/ontology/shipLaunch"
19,21,0,0,0,0,0,0,13,17,22," http://dbpedia.org/ontology/shoeNumber"
0,0,0,0,0,0,0,0,0,0,376," http://dbpedia.org/ontology/shoeSize"
12440,13913,169,191,335,1077,8101,9419,9950,24162,14017," http://dbpedia.org/ontology/shoots"
0,1724,0,0,0,0,0,0,0,0,1786," http://dbpedia.org/ontology/signature"
2911,2688,0,64,100,697,1712,2216,2397,2737,2849," http://dbpedia.org/ontology/significantBuilding"
88,87,0,0,0,13,48,62,71,81,89," http://dbpedia.org/ontology/significantDesign"
1487,1343,0,5,17,144,396,563,1321,1432,1366," http://dbpedia.org/ontology/significantProject"
0,0,60,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/significant_buildings"
0,0,5,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/significant_projects"
0,0,0,0,0,0,2,2,6,0,0," http://dbpedia.org/ontology/sisterStation"
0,0,0,0,0,0,0,0,0,1,0," http://dbpedia.org/ontology/slogan"
4400,4486,0,0,0,0,0,0,0,0,3560," http://dbpedia.org/ontology/soundRecording"
22,44,0,0,5,22,27,27,34,68,43," http://dbpedia.org/ontology/speaker"
713,648,0,0,0,0,646,805,678,711,739," http://dbpedia.org/ontology/species"
0,148,0,0,0,0,0,0,130,394,176," http://dbpedia.org/ontology/spike"
2347,2302,9,7,12,515,2444,2630,2634,2385,2299," http://dbpedia.org/ontology/sport"
127,149,0,0,0,0,76,100,102,108,164," http://dbpedia.org/ontology/sportCountry"
1,1,0,0,0,0,0,0,0,1,0," http://dbpedia.org/ontology/sportGoverningBody"
27705,34022,1922,1840,3027,10505,18264,22043,27064,29833,35680," http://dbpedia.org/ontology/spouse"
11719,232655,0,0,0,0,0,174245,179357,202413,240676," http://dbpedia.org/ontology/squadNumber"
0,0,0,0,0,0,0,0,2,4,0," http://dbpedia.org/ontology/stadium"
0,0,0,0,0,0,0,1,1,1,0," http://dbpedia.org/ontology/staff"
31,33,0,0,0,48,81,78,73,51,27," http://dbpedia.org/ontology/starring"
3,1,0,0,0,0,3,3,2,3,1," http://dbpedia.org/ontology/state"
44,117,0,0,0,12,30,47,55,81,122," http://dbpedia.org/ontology/stateDelegate"
30579,33766,0,0,775,3948,11695,18446,25217,29352,35460," http://dbpedia.org/ontology/stateOfOrigin"
24650,2,0,69,560,3096,14362,20153,20911,20828,7," http://dbpedia.org/ontology/statisticLabel"
17837,2,0,69,450,2297,14892,16596,17221,17665,8," http://dbpedia.org/ontology/statisticValue"
105,0,0,19,25,99,928,776,190,714,1," http://dbpedia.org/ontology/statisticYear"
3700,4584,36,59,119,442,4019,4761,5117,10812,4479," http://dbpedia.org/ontology/status"
6,2,1,1,1,1,3,3,3,8,4," http://dbpedia.org/ontology/strength"
0,0,0,0,0,0,0,2,2,0,0," http://dbpedia.org/ontology/structuralSystem"
0,0,0,0,0,1,0,0,0,0,0," http://dbpedia.org/ontology/subject"
3,3,0,1,1,2,5,5,9,5,1," http://dbpedia.org/ontology/subsequentWork"
0,0,0,0,0,0,0,1,0,0,0," http://dbpedia.org/ontology/subsidiary"
0,0,0,0,0,0,0,1,0,0,0," http://dbpedia.org/ontology/subtitle"
53686,84044,326,343,5164,31332,44548,54173,62405,73303,88655," http://dbpedia.org/ontology/successor"
453,15,0,0,0,0,0,0,0,0,8," http://dbpedia.org/ontology/sudocId"
48,55,0,0,0,0,19,38,38,86,58," http://dbpedia.org/ontology/supplementalDraftRound"
47,54,0,0,0,0,19,37,37,42,56," http://dbpedia.org/ontology/supplementalDraftYear"
1,1,0,0,0,0,0,0,0,1,1," http://dbpedia.org/ontology/suppreddedDate"
1,0,0,0,0,0,0,0,1,2,0," http://dbpedia.org/ontology/synonym"
0,0,0,0,0,0,0,0,0,0,5," http://dbpedia.org/ontology/taoiseach"
1819550,914116,0,371,14586,71586,442742,852368,870070,951623,938457," http://dbpedia.org/ontology/team"
0,0,256,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/teams"
2274,2236,0,0,0,0,0,0,2151,2284,2268," http://dbpedia.org/ontology/televisionSeries"
0,0,0,0,0,0,0,4,3,6,0," http://dbpedia.org/ontology/tenant"
0,0,2,10,0,0,0,0,0,0,0," http://dbpedia.org/ontology/term"
68264,128892,0,0,0,0,0,0,60800,83905,137638," http://dbpedia.org/ontology/termPeriod"
18801,633,0,0,0,0,15508,17441,17969,37112,655," http://dbpedia.org/ontology/throwingSide"
0,0,60,71,0,0,0,0,0,0,0," http://dbpedia.org/ontology/throws"
364557,391884,0,14139,20043,84586,229533,278000,315751,335291,369533," http://dbpedia.org/ontology/thumbnail"
5,23,0,0,0,0,0,0,0,0,15," http://dbpedia.org/ontology/time"
522,465,0,43,59,172,516,521,527,531,419," http://dbpedia.org/ontology/timeInSpace"
1,0,0,0,0,0,0,1,3,4,0," http://dbpedia.org/ontology/timeZone"
0,0,0,41,0,0,0,0,0,0,0," http://dbpedia.org/ontology/titel"
17920,22683,381,400,1312,2686,9489,10538,16397,18870,23309," http://dbpedia.org/ontology/title"
0,0,0,64,52,318,0,0,0,0,0," http://dbpedia.org/ontology/tonyAward"
0,0,58,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/tonyaward"
0,0,0,0,0,1,0,2,2,2,0," http://dbpedia.org/ontology/totalPopulation"
690,793,0,0,0,26,0,0,318,986,831," http://dbpedia.org/ontology/tournamentRecord"
4014,3701,0,104,161,442,2782,2326,3735,3970,3797," http://dbpedia.org/ontology/trainer"
8108,6834,95,108,139,2687,3559,5202,6016,7319,7050," http://dbpedia.org/ontology/training"
2,2,1,1,1,1,2,2,2,1,1," http://dbpedia.org/ontology/translator"
799,652,22,31,45,208,639,795,809,821,648," http://dbpedia.org/ontology/type"
234,4,0,0,0,0,0,0,0,278,4," http://dbpedia.org/ontology/ulanId"
4264,4719,0,13,29,164,2110,2748,3098,3778,4919," http://dbpedia.org/ontology/undraftedYear"
0,0,7,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/undraftedyear"
0,0,1666,1867,0,0,0,0,0,0,0," http://dbpedia.org/ontology/unit"
1931,1828,0,10,0,125,719,1176,1466,1701,1954," http://dbpedia.org/ontology/university"
0,0,0,0,0,0,1,1,1,1,0," http://dbpedia.org/ontology/upperAge"
1,0,0,0,0,0,0,2,4,6,0," http://dbpedia.org/ontology/utcOffset"
6619,4618,0,22,109,447,3374,6034,6242,6530,4758," http://dbpedia.org/ontology/veneratedIn"
266665,1757,0,0,0,0,0,0,0,525446,1211," http://dbpedia.org/ontology/viafId"
710,891,0,0,159,555,645,747,790,846,938," http://dbpedia.org/ontology/vicePresident"
6,29,0,0,0,46,24,29,27,29,29," http://dbpedia.org/ontology/vicePrimeMinister"
2254,2322,0,0,0,0,927,1077,2175,2013,2738," http://dbpedia.org/ontology/voice"
95,90,81,0,3,27,39,41,67,83,108," http://dbpedia.org/ontology/voiceType"
383,394,0,0,0,20,737,722,418,417,396," http://dbpedia.org/ontology/waistSize"
33103,67412,1056,1116,1432,5007,31092,34616,50605,58923,66144," http://dbpedia.org/ontology/weight"
329,355,0,3,5,7,212,229,247,690,357," http://dbpedia.org/ontology/whaDraft"
363,345,0,3,5,7,209,247,267,366,347," http://dbpedia.org/ontology/whaDraftTeam"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/whaDraftYear"
0,0,3,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/whadraft"
0,0,3,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/whadraftteam"
0,0,3,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/whadraftyear"
194,199,0,0,0,37,20,401,20395,190,177," http://dbpedia.org/ontology/wikiPageDisambiguates"
1909026,1946670,0,0,0,577151,1423811,1640430,1759820,1869792,1752320," http://dbpedia.org/ontology/wikiPageExternalLink"
1221925,1284308,0,0,0,0,0,986343,1120766,1170090,1191032," http://dbpedia.org/ontology/wikiPageID"
0,0,0,0,0,0,0,2134654,31949,7735,0," http://dbpedia.org/ontology/wikiPageInterLanguageLink"
1221924,1284308,0,0,0,0,0,0,0,1170089,1191032," http://dbpedia.org/ontology/wikiPageLength"
1221924,1284308,0,0,0,0,0,0,0,1170089,1191032," http://dbpedia.org/ontology/wikiPageOutDegree"
147,178,0,0,0,5,33,65,42941,152,135," http://dbpedia.org/ontology/wikiPageRedirects"
1221925,1284308,0,0,0,0,0,986343,1120766,1170090,1191032," http://dbpedia.org/ontology/wikiPageRevisionID"
45010803,48209644,0,0,0,11084176,26170645,34590085,38562807,42758459,39905535," http://dbpedia.org/ontology/wikiPageWikiLink"
2336376,2691832,0,0,0,0,0,0,0,0,2208500," http://dbpedia.org/ontology/wikiPageWikiLinkText"
1159,1142,6,6,39,493,838,839,1146,1173,1157," http://dbpedia.org/ontology/wins"
0,0,0,0,0,1,1,0,0,0,0," http://dbpedia.org/ontology/winsAtAlpg"
12,12,0,0,0,2,5,5,11,12,10," http://dbpedia.org/ontology/winsAtAsia"
4,4,0,0,0,1,3,2,3,4,6," http://dbpedia.org/ontology/winsAtAus"
14,14,0,0,0,2,11,11,14,14,14," http://dbpedia.org/ontology/winsAtChallenges"
7,7,0,0,0,7,12,10,10,6,7," http://dbpedia.org/ontology/winsAtChampionships"
0,0,0,0,0,1,1,0,0,0,0," http://dbpedia.org/ontology/winsAtJLPGA"
15,15,0,0,0,2,2,2,7,15,15," http://dbpedia.org/ontology/winsAtJapan"
9,9,0,0,0,1,2,0,0,9,9," http://dbpedia.org/ontology/winsAtLET"
5,5,0,0,0,4,6,8,8,5,5," http://dbpedia.org/ontology/winsAtLPGA"
25,26,0,0,0,31,44,2,22,26,26," http://dbpedia.org/ontology/winsAtMajors"
7,7,0,0,0,0,3,1,4,7,8," http://dbpedia.org/ontology/winsAtNWIDE"
9,8,0,0,0,13,21,5,7,9,8," http://dbpedia.org/ontology/winsAtOtherTournaments"
10,11,0,0,0,17,33,6,13,11,13," http://dbpedia.org/ontology/winsAtPGA"
4,3,0,0,0,2,6,1,3,3,4," http://dbpedia.org/ontology/winsAtProTournaments"
0,0,0,0,0,0,2,0,0,0,0," http://dbpedia.org/ontology/winsAtSenEuro"
7,8,0,0,0,9,36,12,10,6,8," http://dbpedia.org/ontology/winsInEurope"
0,0,0,0,0,0,32,23,0,0,0," http://dbpedia.org/ontology/worldChampion"
28,90,0,0,0,0,0,0,85,172,105," http://dbpedia.org/ontology/worldChampionTitleYear"
3,4,0,0,0,4,17,20,16,5,3," http://dbpedia.org/ontology/writer"
2633,3333,0,0,0,0,0,0,1413,1907,3901," http://dbpedia.org/ontology/year"
7,8,0,0,0,0,8,9,9,8,4," http://dbpedia.org/ontology/yearOfConstruction"
781814,0,2,602,0,0,0,0,0,0,0," http://dbpedia.org/ontology/years"
0,0,0,281,17,28,0,0,0,0,0," http://dbpedia.org/ontology/youthClub"
0,0,0,151,0,0,0,0,0,0,0," http://dbpedia.org/ontology/youthYears"
0,0,783,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/youthclubs"
0,0,10,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/youthyears"
